workload,launch_order,call_id,matrix_size,process,op_index,op_type,family,kernel_name,grid,block,ncu_status,ncu_replay_us,nsys_gpu_us,sm_throughput_pct,tensor_pipe_active_pct,dram_cycles_active_pct,dram_bw_pct_of_peak,dram_read_bytes,dram_write_bytes,l2_throughput_pct,l2_hit_rate_pct,l1_throughput_pct,achieved_occupancy_pct,theoretical_occupancy_pct,waves_per_sm,registers_per_thread,gemm_tflops_from_replay,dominant_stalls,hardware_bottleneck_interpretation
react_tool,75918,answer,768,mir_operator:prefill_layer02,3,prefill_layer02,concat,"void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *,","(256, 2, 1)","(512, 1, 1)",profiled,3.552,2.66,9.13402,0.0,3.485294,0.0,121344.0,0.0,2.307178,62.404227,5.232487,57.371376,100.0,1.33,39.0,,,"underutilised: SM 9 %, DRAM 3 %, L2 2 %, occ 57 %"
react_tool,75919,answer,768,mir_operator:prefill_layer02,3,prefill_layer02,concat,"void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *,","(256, 2, 1)","(512, 1, 1)",profiled,3.584,2.62,9.280237,0.0,3.526786,0.0,121344.0,0.0,2.391925,63.455092,5.179895,58.058512,100.0,1.33,39.0,,,"underutilised: SM 9 %, DRAM 4 %, L2 2 %, occ 58 %"
react_tool,75920,answer,768,mir_operator:prefill_layer02,3,prefill_layer02,attention,"void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, 0, 0, cutlass:","(4, 2, 16)","(128, 1, 1)",profiled,10.656,9.02,11.547767,16.607951,11.644724,0.0,1218176.0,0.0,22.128029,89.575698,13.527623,8.314927,8.333333,1.0,242.0,,,"underutilised: SM 12 %, DRAM 12 %, L2 22 %, occ 8 %"
react_tool,75921,answer,768,mir_operator:prefill_layer02,3,prefill_layer02,attention,"void pytorch_flash::flash_fwd_splitkv_combine_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, 0, 0, ","(896, 1, 1)","(128, 1, 1)",profiled,7.808,4.19,21.178946,0.0,48.742623,0.0,3721472.0,0.0,19.190974,25.593771,5.719909,47.183917,75.0,0.78,54.0,,,"underutilised: SM 21 %, DRAM 49 %, L2 19 %, occ 47 %"
react_tool,75922,answer,768,mir_operator:prefill_layer02,3,prefill_layer02,gemm,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x5_tn,"(32, 4, 1)","(128, 1, 1)",profiled,18.752000000000002,18.46,35.296462,38.978572,50.658114,0.0,9320576.0,128.0,69.623185,85.479469,36.542411,8.330842,8.333333,1.0,146.0,,,L2-bandwidth-bound (working set in L2)
react_tool,75923,answer,768,mir_operator:prefill_layer02,3,prefill_layer02,elementwise_other,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::BFloat16>, std::array<char *, 3>>","(448, 1, 1)","(128, 1, 1)",profiled,4.096,1.57,2.058428,0.0,46.72882,0.0,1841280.0,0.0,18.335819,36.460659,7.511245,21.861394,100.0,0.29,37.0,,,"underutilised: SM 2 %, DRAM 47 %, L2 18 %, occ 22 %"
react_tool,75924,answer,768,mir_operator:prefill_layer02,3,prefill_layer02,copy,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(,"(896, 1, 1)","(128, 1, 1)",profiled,3.712,2.56,14.911009,0.0,26.345881,0.0,949632.0,0.0,25.152178,69.907158,11.162604,51.02261,100.0,0.58,31.0,,,"latency/launch-bound: 0.58 waves per SM, no unit above 30 % of peak"
react_tool,75925,answer,768,mir_operator:prefill_layer02,3,prefill_layer02,elementwise_unary,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>::pow_tensor_scalar_kernel_impl<float, f","(448, 1, 1)","(128, 1, 1)",profiled,3.904,1.79,1.439344,0.0,48.089534,0.0,1839744.0,0.0,22.317585,51.529422,10.404398,20.70019,100.0,0.29,30.0,,,"underutilised: SM 1 %, DRAM 48 %, L2 22 %, occ 21 %"
react_tool,75926,answer,768,mir_operator:prefill_layer02,3,prefill_layer02,reduce,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanOps<float, float, float, float>, unsigned","(14, 1, 1)","(32, 16, 1)",profiled,7.712,4.48,0.818456,0.0,25.018682,0.0,1885568.0,0.0,9.845692,22.951925,26.192368,33.264905,100.0,0.04,26.0,,,"latency/launch-bound: 0.04 waves per SM, no unit above 30 % of peak"
react_tool,75927,answer,768,mir_operator:prefill_layer02,3,prefill_layer02,elementwise_binary,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, std::array<char *, 2>>(i","(1, 1, 1)","(128, 1, 1)",profiled,1.856,1.09,0.017681,0.0,0.321262,0.0,5632.0,0.0,0.850077,77.651515,79.916753,8.243366,100.0,0.0,32.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
react_tool,75928,answer,768,mir_operator:prefill_layer02,3,prefill_layer02,elementwise_unary,"void at::vectorized_elementwise_kernel<4, at::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda()","(1, 1, 1)","(128, 1, 1)",profiled,1.984,1.18,0.025403,0.0,0.375536,0.0,7168.0,0.0,1.314543,87.786546,66.986481,8.235209,100.0,0.0,22.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
react_tool,75929,answer,768,mir_operator:prefill_layer02,3,prefill_layer02,elementwise_binary,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<float, float, ","(1792, 1, 1)","(128, 1, 1)",profiled,4.352,2.66,12.129007,0.0,43.526786,0.0,1847040.0,0.0,22.190345,52.49493,10.943488,68.274719,100.0,1.17,16.0,,,"underutilised: SM 12 %, DRAM 44 %, L2 22 %, occ 68 %"
react_tool,75930,answer,768,mir_operator:prefill_layer02,3,prefill_layer02,copy,"void at::vectorized_elementwise_kernel<4, at::bfloat16_copy_kernel_cuda(at::TensorIteratorBase &)::[","(448, 1, 1)","(128, 1, 1)",profiled,3.872,1.6,1.407993,0.0,48.934504,0.0,1840000.0,0.0,19.183882,36.190067,7.578078,20.989919,100.0,0.29,30.0,,,"underutilised: SM 1 %, DRAM 49 %, L2 19 %, occ 21 %"
react_tool,75931,answer,768,mir_operator:prefill_layer02,3,prefill_layer02,elementwise_binary,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16,","(896, 1, 1)","(128, 1, 1)",profiled,3.904,3.01,13.637148,0.0,24.608539,0.0,941440.0,0.0,16.326984,62.929883,7.128937,40.616823,100.0,0.58,16.0,,,"latency/launch-bound: 0.58 waves per SM, no unit above 30 % of peak"
react_tool,75933,answer,768,mir_operator:prefill_layer02,3,prefill_layer02,gemm,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_tn_align8>(T1::Params,"(32, 22, 2)","(128, 1, 1)",profiled,88.384,89.66,40.192745,42.90693,53.007868,0.0,46042880.0,8320.0,81.67128,93.51134,40.817103,15.493586,16.666667,5.5,88.0,,,tensor-core compute-bound
react_tool,75934,answer,768,mir_operator:prefill_layer02,3,prefill_layer02,elementwise_other,"void at::vectorized_elementwise_kernel<4, at::<unnamed>::silu_kernel(at::TensorIteratorBase &)::[lam","(2408, 1, 1)","(128, 1, 1)",profiled,7.52,4.0,18.774811,0.0,67.368862,0.0,4944896.0,0.0,30.891132,50.921302,14.154534,66.684643,100.0,1.57,30.0,,,DRAM-bandwidth-bound
react_tool,75936,answer,768,mir_operator:prefill_layer02,3,prefill_layer02,gemm,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_tn_align8>(T1::Params,"(32, 22, 2)","(128, 1, 1)",profiled,89.536,87.71,40.593093,42.914959,52.327966,0.0,46042880.0,640.0,81.084137,93.505683,40.82474,15.49031,16.666667,5.5,88.0,,,tensor-core compute-bound
react_tool,75937,answer,768,mir_operator:prefill_layer02,3,prefill_layer02,elementwise_binary,"void at::vectorized_elementwise_kernel<4, at::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloa","(2408, 1, 1)","(128, 1, 1)",profiled,12.288,4.26,3.461569,0.0,82.0137,0.0,9869440.0,128.0,32.276767,33.966643,10.075383,70.415262,100.0,1.57,37.0,,,DRAM-bandwidth-bound
react_tool,75939,answer,768,mir_operator:prefill_layer02,3,prefill_layer02,gemm,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_tn_align8>(T1::Params,"(32, 4, 5)","(128, 1, 1)",profiled,87.616,85.44,40.754577,44.202269,58.13166,0.0,50054656.0,256.0,81.098344,92.793337,41.895308,15.419007,16.666667,2.5,88.0,,,tensor-core compute-bound
react_tool,75940,answer,768,mir_operator:prefill_layer02,3,prefill_layer02,elementwise_other,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::BFloat16>, std::array<char *, 3>>","(448, 1, 1)","(128, 1, 1)",profiled,4.0,2.3,2.014081,0.0,47.418908,0.0,1841280.0,0.0,18.669937,36.58282,7.493528,21.684673,100.0,0.29,37.0,,,"underutilised: SM 2 %, DRAM 47 %, L2 19 %, occ 22 %"
react_tool,75941,answer,768,mir_operator:prefill_layer03,4,prefill_layer03,copy,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(,"(896, 1, 1)","(128, 1, 1)",profiled,3.7439999999999998,2.56,14.662185,0.0,26.10853,0.0,949632.0,0.0,24.874668,69.856426,11.013539,51.283174,100.0,0.58,31.0,,,"latency/launch-bound: 0.58 waves per SM, no unit above 30 % of peak"
react_tool,75942,answer,768,mir_operator:prefill_layer03,4,prefill_layer03,elementwise_unary,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>::pow_tensor_scalar_kernel_impl<float, f","(448, 1, 1)","(128, 1, 1)",profiled,3.9360000000000004,1.73,1.438639,0.0,47.986779,0.0,1839744.0,0.0,22.260536,51.499674,10.399303,20.824223,100.0,0.29,30.0,,,"underutilised: SM 1 %, DRAM 48 %, L2 22 %, occ 21 %"
react_tool,75943,answer,768,mir_operator:prefill_layer03,4,prefill_layer03,reduce,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanOps<float, float, float, float>, unsigned","(14, 1, 1)","(32, 16, 1)",profiled,7.680000000000001,4.58,0.795059,0.0,25.073189,0.0,1885568.0,0.0,9.833026,23.292869,25.516502,33.268015,100.0,0.04,26.0,,,"latency/launch-bound: 0.04 waves per SM, no unit above 30 % of peak"
react_tool,75944,answer,768,mir_operator:prefill_layer03,4,prefill_layer03,elementwise_binary,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, std::array<char *, 2>>(i","(1, 1, 1)","(128, 1, 1)",profiled,1.824,1.09,0.017084,0.0,0.319767,0.0,5632.0,0.0,0.752075,88.840996,79.958355,8.247657,100.0,0.0,32.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
react_tool,75945,answer,768,mir_operator:prefill_layer03,4,prefill_layer03,elementwise_unary,"void at::vectorized_elementwise_kernel<4, at::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda()","(1, 1, 1)","(128, 1, 1)",profiled,1.984,1.18,0.025369,0.0,0.377155,0.0,7168.0,0.0,0.900322,87.477115,66.724587,8.235592,100.0,0.0,22.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
react_tool,75946,answer,768,mir_operator:prefill_layer03,4,prefill_layer03,elementwise_binary,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<float, float, ","(1792, 1, 1)","(128, 1, 1)",profiled,4.352,2.66,11.85737,0.0,43.273153,0.0,1846912.0,0.0,22.123112,52.38103,10.148077,64.952719,100.0,1.17,16.0,,,"underutilised: SM 12 %, DRAM 43 %, L2 22 %, occ 65 %"
react_tool,75947,answer,768,mir_operator:prefill_layer03,4,prefill_layer03,copy,"void at::vectorized_elementwise_kernel<4, at::bfloat16_copy_kernel_cuda(at::TensorIteratorBase &)::[","(448, 1, 1)","(128, 1, 1)",profiled,3.904,1.54,1.490249,0.0,48.303091,0.0,1840000.0,0.0,19.048897,36.167053,7.415655,20.807356,100.0,0.29,30.0,,,"underutilised: SM 1 %, DRAM 48 %, L2 19 %, occ 21 %"
react_tool,75948,answer,768,mir_operator:prefill_layer03,4,prefill_layer03,elementwise_binary,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16,","(896, 1, 1)","(128, 1, 1)",profiled,4.096,2.98,13.848488,0.0,23.69201,0.0,941312.0,0.0,15.736156,63.2422,12.489361,48.834609,100.0,0.58,16.0,,,"latency/launch-bound: 0.58 waves per SM, no unit above 30 % of peak"
react_tool,75949,answer,768,mir_operator:prefill_layer03,4,prefill_layer03,gemm,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,"(32, 4, 1)","(128, 1, 1)",profiled,18.944,18.24,35.382084,39.072508,50.121092,0.0,9324416.0,128.0,69.003962,85.465263,36.640015,8.331039,8.333333,1.0,102.0,,,L2-bandwidth-bound (working set in L2)
react_tool,75950,answer,768,mir_operator:prefill_layer03,4,prefill_layer03,gemm,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x10_tn_align8>(T1::Param,"(16, 1, 8)","(128, 1, 1)",profiled,6.272,5.47,13.422096,17.886072,32.697456,0.0,2000896.0,0.0,31.746565,88.735213,17.009181,8.324164,8.333333,1.0,88.0,,,"underutilised: SM 13 %, DRAM 33 %, L2 32 %, occ 8 %"
react_tool,75951,answer,768,mir_operator:prefill_layer03,4,prefill_layer03,reduce,"void cublasLt::splitKreduce_kernel<32, 16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, ","(8, 14, 1)","(32, 16, 1)",profiled,3.2,2.3,8.882366,0.0,29.827303,0.0,928512.0,0.0,11.800878,31.394049,13.080367,31.608939,100.0,0.29,38.0,,,"latency/launch-bound: 0.29 waves per SM, no unit above 30 % of peak"
react_tool,75952,answer,768,mir_operator:prefill_layer03,4,prefill_layer03,gemm,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x10_tn_align8>(T1::Param,"(16, 1, 8)","(128, 1, 1)",profiled,6.208,5.09,13.122514,17.756656,33.051421,0.0,2000896.0,0.0,31.471709,88.7491,16.867143,8.324247,8.333333,1.0,88.0,,,"underutilised: SM 13 %, DRAM 33 %, L2 31 %, occ 8 %"
react_tool,75953,answer,768,mir_operator:prefill_layer03,4,prefill_layer03,reduce,"void cublasLt::splitKreduce_kernel<32, 16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, ","(8, 14, 1)","(32, 16, 1)",profiled,3.2,1.73,8.595222,0.0,30.144614,0.0,928512.0,0.0,11.837274,31.380033,12.733032,30.776901,100.0,0.29,38.0,,,"underutilised: SM 9 %, DRAM 30 %, L2 12 %, occ 31 %"
react_tool,75954,answer,768,mir_operator:prefill_layer03,4,prefill_layer03,concat,"void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 3, 64, 64>(T1 *,","(256, 6, 1)","(512, 1, 1)",profiled,3.584,3.04,14.338861,0.0,2.224265,0.0,77440.0,0.0,2.460741,67.16635,13.174514,66.813311,100.0,4.0,29.0,,,"underutilised: SM 14 %, DRAM 2 %, L2 2 %, occ 67 %"
react_tool,75955,answer,768,mir_operator:prefill_layer03,4,prefill_layer03,concat,"void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 3, 64, 64>(T1 *,","(256, 6, 1)","(512, 1, 1)",profiled,3.7439999999999998,3.04,14.298982,0.0,2.129082,0.0,77440.0,0.0,2.351969,66.878981,13.277473,67.038246,100.0,4.0,29.0,,,"underutilised: SM 14 %, DRAM 2 %, L2 2 %, occ 67 %"
react_tool,75956,answer,768,mir_operator:prefill_layer03,4,prefill_layer03,elementwise_binary,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16,","(896, 1, 1)","(128, 1, 1)",profiled,3.6159999999999997,2.43,16.986742,0.0,28.432377,0.0,994560.0,0.0,16.092948,56.237964,12.680597,49.700482,100.0,0.58,16.0,,,"latency/launch-bound: 0.58 waves per SM, no unit above 30 % of peak"
react_tool,75957,answer,768,mir_operator:prefill_layer03,4,prefill_layer03,elementwise_other,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::neg_kernel_cuda(at::TensorIt","(448, 1, 1)","(128, 1, 1)",profiled,3.296,2.11,6.523085,0.0,14.915865,0.0,476544.0,0.0,9.090766,59.108656,5.057734,26.567093,100.0,0.29,16.0,,,"latency/launch-bound: 0.29 waves per SM, no unit above 30 % of peak"
react_tool,75958,answer,768,mir_operator:prefill_layer03,4,prefill_layer03,concat,"void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *,","(256, 2, 1)","(512, 1, 1)",profiled,5.472,4.35,29.747873,0.0,17.382512,0.0,924160.0,0.0,10.968624,54.229732,6.403146,83.4974,100.0,1.33,39.0,,,"underutilised: SM 30 %, DRAM 17 %, L2 11 %, occ 83 %"
react_tool,75959,answer,768,mir_operator:prefill_layer03,4,prefill_layer03,elementwise_binary,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16,","(896, 1, 1)","(128, 1, 1)",profiled,3.7439999999999998,2.37,14.434212,0.0,27.282303,0.0,994560.0,0.0,18.670036,66.82663,12.71548,49.016883,100.0,0.58,16.0,,,"latency/launch-bound: 0.58 waves per SM, no unit above 30 % of peak"
react_tool,75960,answer,768,mir_operator:prefill_layer03,4,prefill_layer03,elementwise_other,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<c10::BFloat1","(896, 1, 1)","(128, 1, 1)",profiled,4.4479999999999995,2.56,14.201085,0.0,42.557566,0.0,1854720.0,0.0,16.802628,39.216724,9.790683,48.507494,100.0,0.58,16.0,,,"underutilised: SM 14 %, DRAM 43 %, L2 17 %, occ 49 %"
react_tool,75961,answer,768,mir_operator:prefill_layer03,4,prefill_layer03,elementwise_binary,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16,","(112, 1, 1)","(128, 1, 1)",profiled,3.296,1.89,2.501227,0.0,6.017031,0.0,191744.0,0.0,3.48322,63.101604,2.096786,8.310025,100.0,0.07,16.0,,,"latency/launch-bound: 0.07 waves per SM, no unit above 30 % of peak"
react_tool,75962,answer,768,mir_operator:prefill_layer03,4,prefill_layer03,elementwise_other,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::neg_kernel_cuda(at::TensorIt","(56, 1, 1)","(128, 1, 1)",profiled,3.104,1.82,0.892596,0.0,5.428304,0.0,163200.0,0.0,2.929939,60.393779,1.485493,8.308142,100.0,0.04,16.0,,,"latency/launch-bound: 0.04 waves per SM, no unit above 30 % of peak"
react_tool,75963,answer,768,mir_operator:prefill_layer03,4,prefill_layer03,concat,"void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *,","(256, 2, 1)","(512, 1, 1)",profiled,3.6159999999999997,2.69,8.568686,0.0,3.436775,0.0,121344.0,0.0,2.501641,63.284243,6.008914,70.353522,100.0,1.33,39.0,,,"underutilised: SM 9 %, DRAM 3 %, L2 3 %, occ 70 %"
react_tool,75964,answer,768,mir_operator:prefill_layer03,4,prefill_layer03,elementwise_binary,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16,","(112, 1, 1)","(128, 1, 1)",profiled,3.1679999999999997,1.86,2.150755,0.0,6.292003,0.0,191744.0,0.0,4.00246,66.943249,2.139065,8.309123,100.0,0.07,16.0,,,"latency/launch-bound: 0.07 waves per SM, no unit above 30 % of peak"
react_tool,75965,answer,768,mir_operator:prefill_layer03,4,prefill_layer03,elementwise_other,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<c10::BFloat1","(112, 1, 1)","(128, 1, 1)",profiled,3.264,1.92,2.385837,0.0,7.877267,0.0,249088.0,0.0,3.878666,57.684221,2.074898,8.309052,100.0,0.07,16.0,,,"latency/launch-bound: 0.07 waves per SM, no unit above 30 % of peak"
react_tool,75966,answer,768,mir_operator:prefill_layer03,4,prefill_layer03,concat,"void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *,","(256, 2, 1)","(512, 1, 1)",profiled,3.52,2.66,9.140741,0.0,3.552158,0.0,121344.0,0.0,2.394954,62.048669,4.781918,61.173824,100.0,1.33,39.0,,,"underutilised: SM 9 %, DRAM 4 %, L2 2 %, occ 61 %"
react_tool,75967,answer,768,mir_operator:prefill_layer03,4,prefill_layer03,concat,"void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *,","(256, 2, 1)","(512, 1, 1)",profiled,3.552,2.62,9.155606,0.0,3.555905,0.0,121472.0,0.0,2.493112,54.209136,5.224409,57.205278,100.0,1.33,39.0,,,"underutilised: SM 9 %, DRAM 4 %, L2 2 %, occ 57 %"
react_tool,75968,answer,768,mir_operator:prefill_layer03,4,prefill_layer03,attention,"void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, 0, 0, cutlass:","(4, 2, 16)","(128, 1, 1)",profiled,10.687999999999999,9.09,11.575063,16.372778,11.655074,0.0,1218304.0,0.0,22.031595,89.490103,13.335152,8.314362,8.333333,1.0,242.0,,,"underutilised: SM 12 %, DRAM 12 %, L2 22 %, occ 8 %"
react_tool,75969,answer,768,mir_operator:prefill_layer03,4,prefill_layer03,attention,"void pytorch_flash::flash_fwd_splitkv_combine_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, 0, 0, ","(896, 1, 1)","(128, 1, 1)",profiled,7.84,4.13,21.239594,0.0,48.482524,0.0,3721472.0,0.0,19.131872,25.652337,5.627313,47.290783,75.0,0.78,54.0,,,"underutilised: SM 21 %, DRAM 48 %, L2 19 %, occ 47 %"
react_tool,75970,answer,768,mir_operator:prefill_layer03,4,prefill_layer03,gemm,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x5_tn,"(32, 4, 1)","(128, 1, 1)",profiled,18.912000000000003,18.05,35.066711,38.975804,50.233858,0.0,9320704.0,128.0,68.9757,85.459739,36.539816,8.330812,8.333333,1.0,146.0,,,L2-bandwidth-bound (working set in L2)
react_tool,75971,answer,768,mir_operator:prefill_layer03,4,prefill_layer03,elementwise_other,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::BFloat16>, std::array<char *, 3>>","(448, 1, 1)","(128, 1, 1)",profiled,3.968,1.6,2.063185,0.0,47.92444,0.0,1841280.0,0.0,18.890596,36.407241,6.704901,22.009262,100.0,0.29,37.0,,,"underutilised: SM 2 %, DRAM 48 %, L2 19 %, occ 22 %"
react_tool,75972,answer,768,mir_operator:prefill_layer03,4,prefill_layer03,copy,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(,"(896, 1, 1)","(128, 1, 1)",profiled,3.776,2.59,14.733873,0.0,26.04986,0.0,949632.0,0.0,24.704536,69.965377,11.007912,51.494202,100.0,0.58,31.0,,,"latency/launch-bound: 0.58 waves per SM, no unit above 30 % of peak"
react_tool,75973,answer,768,mir_operator:prefill_layer03,4,prefill_layer03,elementwise_unary,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>::pow_tensor_scalar_kernel_impl<float, f","(448, 1, 1)","(128, 1, 1)",profiled,3.8080000000000003,1.79,1.396861,0.0,49.575745,0.0,1839744.0,0.0,22.941,51.510794,10.097313,20.608936,100.0,0.29,30.0,,,"underutilised: SM 1 %, DRAM 50 %, L2 23 %, occ 21 %"
react_tool,75974,answer,768,mir_operator:prefill_layer03,4,prefill_layer03,reduce,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanOps<float, float, float, float>, unsigned","(14, 1, 1)","(32, 16, 1)",profiled,7.648000000000001,4.58,0.810909,0.0,25.349325,0.0,1885568.0,0.0,9.919432,23.647903,25.545829,33.266455,100.0,0.04,26.0,,,"latency/launch-bound: 0.04 waves per SM, no unit above 30 % of peak"
